 ,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label
6255.0,2025-06-23T01:55:26+0800,CxgRK431bSvP2aJsk1,192.168.84.22,59389,192.168.84.22,56738,tcp,,8.9e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6256.0,2025-06-23T01:55:26+0800,CzQh1bNsxYmPaiAD4,192.168.84.22,58837,192.168.84.22,41511,tcp,,0.000156,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6257.0,2025-06-23T01:55:26+0800,CYIWD3OPrToalC3k,192.168.84.22,59111,192.168.84.22,13,tcp,,0.000187,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6258.0,2025-06-23T01:55:26+0800,CxsUshqgyhHw2UWX5,192.168.84.22,59337,192.168.84.22,2033,tcp,,0.000122,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6259.0,2025-06-23T01:55:26+0800,CJJ98c3aHNrfNHkToc,192.168.84.22,59575,192.168.84.22,49161,tcp,,9.4e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6260.0,2025-06-23T01:55:26+0800,Cp5cDC337l5RLunhK,192.168.84.22,58135,192.168.84.22,1088,tcp,,0.000179,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6261.0,2025-06-23T01:55:26+0800,CTptbi172HpCJftSs6,192.168.84.22,57505,192.168.84.22,4005,tcp,,0.000246,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6262.0,2025-06-23T01:55:26+0800,CcGx8z1aEMjYPfqrsc,192.168.84.22,58513,192.168.84.22,1594,tcp,,9.3e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6263.0,2025-06-23T01:55:26+0800,Cudusj4n8RmgahbhMa,192.168.84.22,57889,192.168.84.22,9898,tcp,,0.00029,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6264.0,2025-06-23T01:55:26+0800,CKLmjF1RTFLnaTJqWe,192.168.84.22,60593,192.168.84.22,5432,tcp,,0.000138,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6265.0,2025-06-23T01:55:26+0800,C6EhXj24NYwCq1ukY6,192.168.84.22,56985,192.168.84.22,900,tcp,,0.000127,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6266.0,2025-06-23T01:55:26+0800,CwTlAp1M7DwONMDREk,192.168.84.22,57751,192.168.84.22,9080,tcp,,7.4e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6267.0,2025-06-23T01:55:26+0800,C5eWZi4TBfUni1zFD5,192.168.84.22,59115,192.168.84.22,3030,tcp,,0.000198,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6268.0,2025-06-23T01:55:26+0800,CHxkw238WRUK4crPOb,192.168.84.22,60709,192.168.84.22,1164,tcp,,0.000149,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6269.0,2025-06-23T01:55:26+0800,CyXRFnehkhjf6Leml,192.168.84.22,57189,192.168.84.22,8090,tcp,,0.000127,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6270.0,2025-06-23T01:55:26+0800,C21w1S1aXjulKZhrE,192.168.84.22,60223,192.168.84.22,366,tcp,,0.000172,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6271.0,2025-06-23T01:55:26+0800,CMABTi1Db2x70pXkt4,192.168.84.22,57331,192.168.84.22,2638,tcp,,0.000248,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6272.0,2025-06-23T01:55:26+0800,C9PyJM119PGK1ELc8i,192.168.84.22,57507,192.168.84.22,2047,tcp,,0.000236,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6273.0,2025-06-23T01:55:26+0800,CCDcyw4FNefGyIki15,192.168.84.22,58321,192.168.84.22,1972,tcp,,0.000188,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6274.0,2025-06-23T01:55:26+0800,C4OObw11Wzywq6zBo8,192.168.84.22,59709,192.168.84.22,9878,tcp,,0.000286,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6275.0,2025-06-23T01:55:26+0800,C4dRXX3UoJUskfxFPc,192.168.84.22,60047,192.168.84.22,1090,tcp,,0.000378,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6276.0,2025-06-23T01:55:26+0800,CeCzrppICmzhsgnMi,192.168.84.22,59689,192.168.84.22,3003,tcp,,0.000384,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6277.0,2025-06-23T01:55:26+0800,CKilsD10qSijvnFPN7,192.168.84.22,60961,192.168.84.22,2160,tcp,,0.000319,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6278.0,2025-06-23T01:55:26+0800,CTfOP81i5KICRv7yy7,192.168.84.22,59975,192.168.84.22,3551,tcp,,0.000266,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6279.0,2025-06-23T01:55:26+0800,CTqiGYkCbpvJIApUc,192.168.84.22,60511,192.168.84.22,9200,tcp,,0.000509,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6280.0,2025-06-23T01:55:26+0800,CxUgHb3ilNFUpiROe8,192.168.84.22,56915,192.168.84.22,35500,tcp,,0.000407,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6281.0,2025-06-23T01:55:26+0800,CDcqjt2FLZq0fYoZh6,192.168.84.22,58003,192.168.84.22,17877,tcp,,0.000394,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6282.0,2025-06-23T01:55:26+0800,CSeE5f3LcUngfoLoCi,192.168.84.22,57643,192.168.84.22,79,tcp,,0.00064,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6283.0,2025-06-23T01:55:26+0800,CZINpN06ZIJ0T6Po9,192.168.84.22,59461,192.168.84.22,1914,tcp,,0.000608,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6284.0,2025-06-23T01:55:26+0800,CVO7RG3Cjft9imVamb,192.168.84.22,56933,192.168.84.22,3052,tcp,,0.000658,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6285.0,2025-06-23T01:55:26+0800,C9esDH3okXY8noMkof,192.168.84.22,57851,192.168.84.22,2126,tcp,,0.000714,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6286.0,2025-06-23T01:55:26+0800,Cr2wyF1jJzTIMgfyT5,192.168.84.22,59381,192.168.84.22,32,tcp,,0.000545,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6287.0,2025-06-23T01:55:26+0800,CIAqze3nRPbrRkSX7f,192.168.84.22,57893,192.168.84.22,1247,tcp,,0.000357,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6288.0,2025-06-23T01:55:26+0800,C7iOVF4PQGshnlIMci,192.168.84.22,59545,192.168.84.22,3013,tcp,,0.000612,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6289.0,2025-06-23T01:55:26+0800,CkcjK82n2bV6VV2gZ7,192.168.84.22,57641,192.168.84.22,1301,tcp,,0.000644,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6290.0,2025-06-23T01:55:26+0800,CdO0b43X4ZWayv9qW3,192.168.84.22,58271,192.168.84.22,20031,tcp,,0.000451,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6291.0,2025-06-23T01:55:26+0800,CtZt9X3zQz3XnNGNTa,192.168.84.22,57289,192.168.84.22,1076,tcp,,0.000566,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6292.0,2025-06-23T01:55:26+0800,CpRb2zZW7yYEpJoae,192.168.84.22,59051,192.168.84.22,1974,tcp,,0.000511,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6293.0,2025-06-23T01:55:26+0800,CqoWDYckCtWO7jvje,192.168.84.22,59743,192.168.84.22,843,tcp,,0.000466,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6294.0,2025-06-23T01:55:26+0800,CXT1Oo4rbseMp9ktQi,192.168.84.22,58385,192.168.84.22,32778,tcp,,0.000392,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6295.0,2025-06-23T01:55:26+0800,Cur8K63mYQLGzWxfLh,192.168.84.22,59073,192.168.84.22,57294,tcp,,0.000365,0.0,0.0,REJ,T,T,0,Sr,1,60,2,80,,Malicious
6296.0,2025-06-23T01:55:26+0800,CkYqoE1YtWVoa9paf5,192.168.84.22,60781,192.168.84.22,8031,tcp,,0.000646,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6297.0,2025-06-23T01:55:26+0800,CjGIY64qqv0yb2ucqi,192.168.84.22,60083,192.168.84.22,9595,tcp,,0.000517,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6298.0,2025-06-23T01:55:26+0800,CyiDH42dAhVEwMmMgf,192.168.84.22,57351,192.168.84.22,524,tcp,,0.000694,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6299.0,2025-06-23T01:55:26+0800,CfucGM27agIzPSMOGh,192.168.84.22,60887,192.168.84.22,7938,tcp,,0.000638,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6300.0,2025-06-23T01:55:26+0800,CNOYHH3h5qKi8keXP2,192.168.84.22,56935,192.168.84.22,32776,tcp,,0.000515,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6301.0,2025-06-23T01:55:26+0800,Colqo71UIvWLczQpBa,192.168.84.22,60181,192.168.84.22,2161,tcp,,0.000142,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6302.0,2025-06-23T01:55:26+0800,C2byj32cb0GL2ufFf4,192.168.84.22,60543,192.168.84.22,548,tcp,,0.000165,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6303.0,2025-06-23T01:55:26+0800,CpwDEb2rfwJGsxUaWe,192.168.84.22,59585,192.168.84.22,1119,tcp,,0.00014,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6304.0,2025-06-23T01:55:26+0800,Cl0iVv4ZZmNM1tjlq4,192.168.84.22,60153,192.168.84.22,1580,tcp,,0.000214,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6305.0,2025-06-23T01:55:26+0800,CCRknH2XJUILEEbV87,192.168.84.22,57953,192.168.84.22,37,tcp,,0.000276,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6306.0,2025-06-23T01:55:26+0800,CObdZx6Owc4hkjqDk,192.168.84.22,59519,192.168.84.22,32769,tcp,,0.00022,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6307.0,2025-06-23T01:55:26+0800,CHF1su174C1Q9EPVqj,192.168.84.22,60937,192.168.84.22,32775,tcp,,0.000105,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6308.0,2025-06-23T01:55:26+0800,CKlKzN1Nmpe136xKi3,192.168.84.22,59019,192.168.84.22,55056,tcp,,9.1e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6309.0,2025-06-23T01:55:26+0800,CwP3ve2H6XxpCZdfne,192.168.84.22,58543,192.168.84.22,2121,tcp,,0.000191,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6310.0,2025-06-23T01:55:26+0800,Cx5n6d24HwphPRN7Ue,192.168.84.22,59163,192.168.84.22,3367,tcp,,0.000151,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6311.0,2025-06-23T01:55:26+0800,Cih7yf39QGFYz0WUDi,192.168.84.22,60215,192.168.84.22,3000,tcp,,0.000187,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6312.0,2025-06-23T01:55:26+0800,CQUIJs3CSEvw7gauT4,192.168.84.22,60017,192.168.84.22,3801,tcp,,0.000115,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6313.0,2025-06-23T01:55:26+0800,CbtVSBPvcWRxIzsW5,192.168.84.22,56941,192.168.84.22,2383,tcp,,0.000239,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6314.0,2025-06-23T01:55:26+0800,CCliwdqIBnQaq38dg,192.168.84.22,59561,192.168.84.22,5910,tcp,,0.000365,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6315.0,2025-06-23T01:55:26+0800,C0VMo72rVO4eWVIF61,192.168.84.22,56947,192.168.84.22,3371,tcp,,0.000229,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6316.0,2025-06-23T01:55:26+0800,CXsXKZ33Ibo96hUTRb,192.168.84.22,60185,192.168.84.22,9002,tcp,,0.000337,0.0,0.0,REJ,T,T,0,Sr,1,60,2,80,,Malicious
6317.0,2025-06-23T01:55:26+0800,CuZPkk2ZuRXjj8TMkh,192.168.84.22,57251,192.168.84.22,5906,tcp,,0.00017,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6318.0,2025-06-23T01:55:26+0800,CoIgtv17VTyBpxxikc,192.168.84.22,57929,192.168.84.22,50800,tcp,,0.000275,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6319.0,2025-06-23T01:55:26+0800,CRz5kL3vKTkgNwKJli,192.168.84.22,58439,192.168.84.22,1074,tcp,,0.001189,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6320.0,2025-06-23T01:55:26+0800,CLgMam2twvGuxmI2Gd,192.168.84.22,59703,192.168.84.22,1700,tcp,,0.000612,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6321.0,2025-06-23T01:55:26+0800,CBrzzrNwlVpceJeD1,192.168.84.22,57907,192.168.84.22,106,tcp,,0.000673,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6322.0,2025-06-23T01:55:26+0800,Ci4QPf3w5nOH2IR5bl,192.168.84.22,58159,192.168.84.22,5862,tcp,,0.000473,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6323.0,2025-06-23T01:55:26+0800,C7Uoyn4U61QQJcrN3h,192.168.84.22,60095,192.168.84.22,1783,tcp,,0.000509,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6324.0,2025-06-23T01:55:26+0800,C8APXsElMaMiMj7cd,192.168.84.22,58671,192.168.84.22,49158,tcp,,0.00068,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6325.0,2025-06-23T01:55:26+0800,CUG8JcaRKebTrJRDe,192.168.84.22,59179,192.168.84.22,3889,tcp,,0.000708,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6326.0,2025-06-23T01:55:26+0800,CZPi4u1AzFfNJaTh5a,192.168.84.22,57597,192.168.84.22,427,tcp,,0.000432,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6327.0,2025-06-23T01:55:26+0800,C6Ug881QRP5xvEkvv5,192.168.84.22,59633,192.168.84.22,13722,tcp,,0.000524,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6328.0,2025-06-23T01:55:26+0800,CGsr2A1Yq2AGLjDqae,192.168.84.22,60595,192.168.84.22,56737,tcp,,0.000529,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6329.0,2025-06-23T01:55:26+0800,CmHgBd3uttUdRxhTbh,192.168.84.22,57167,192.168.84.22,1187,tcp,,0.000493,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6330.0,2025-06-23T01:55:26+0800,CeSN4v44XRgKkzOgk9,192.168.84.22,57245,192.168.84.22,4567,tcp,,0.000478,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6331.0,2025-06-23T01:55:26+0800,CSsLUT31btC5P0n882,192.168.84.22,57085,192.168.84.22,8800,tcp,,0.000452,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6332.0,2025-06-23T01:55:26+0800,CTc41h2BfyN9qpnxza,192.168.84.22,60245,192.168.84.22,1175,tcp,,0.000668,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6333.0,2025-06-23T01:55:26+0800,C33N883suj7NvbKZg7,192.168.84.22,56945,192.168.84.22,24,tcp,,0.00069,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6334.0,2025-06-23T01:55:26+0800,C1R9XD2lyduFVaV8F6,192.168.84.22,60127,192.168.84.22,3404,tcp,,0.000438,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6335.0,2025-06-23T01:55:26+0800,CYNI911WoZ2YJkEIh8,192.168.84.22,58545,192.168.84.22,10009,tcp,,0.000261,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6336.0,2025-06-23T01:55:26+0800,CgKqkl32jr27GGOaf7,192.168.84.22,58193,192.168.84.22,1070,tcp,,0.000641,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6337.0,2025-06-23T01:55:26+0800,CRtyX34IZqsBrouPZ8,192.168.84.22,57931,192.168.84.22,1166,tcp,,0.000366,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6338.0,2025-06-23T01:55:26+0800,CRuG3q2GmCAdgkNMC4,192.168.84.22,56923,192.168.84.22,1717,tcp,,0.000729,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6339.0,2025-06-23T01:55:26+0800,CO32Ov1mJZZTcf8wob,192.168.84.22,60205,192.168.84.22,2222,tcp,,0.00054,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6340.0,2025-06-23T01:55:26+0800,Ca7qqa3CtV5Db0RSNc,192.168.84.22,59093,192.168.84.22,6025,tcp,,0.000319,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6341.0,2025-06-23T01:55:26+0800,C6Wxgd1n8DnroYzPGi,192.168.84.22,57933,192.168.84.22,1028,tcp,,0.000507,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6342.0,2025-06-23T01:55:26+0800,CFRCze1ZePkAEshQj,192.168.84.22,59135,192.168.84.22,65000,tcp,,0.000313,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6343.0,2025-06-23T01:55:26+0800,CMwh2I23mbAiC4ZM03,192.168.84.22,58899,192.168.84.22,20222,tcp,,0.000652,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6344.0,2025-06-23T01:55:26+0800,CHDlsf4ZyVT0UqYuU1,192.168.84.22,60251,192.168.84.22,7921,tcp,,0.000586,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6345.0,2025-06-23T01:55:26+0800,CC0OIc2EAYfO8cae0k,192.168.84.22,57447,192.168.84.22,6692,tcp,,0.00038,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6346.0,2025-06-23T01:55:26+0800,COpygF3o0CLnJLFwVa,192.168.84.22,58337,192.168.84.22,6547,tcp,,0.00041,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6347.0,2025-06-23T01:55:26+0800,CUvVU9BNR0zCaDX56,192.168.84.22,60463,192.168.84.22,1054,tcp,,0.000363,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6348.0,2025-06-23T01:55:26+0800,C76Cc91W8hlVLIASCh,192.168.84.22,58871,192.168.84.22,1007,tcp,,0.000471,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6349.0,2025-06-23T01:55:26+0800,C6R61v9JKCzTW0GEc,192.168.84.22,58079,192.168.84.22,5901,tcp,,0.000373,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6350.0,2025-06-23T01:55:26+0800,Chi2nJ31OHxxSBNMl1,192.168.84.22,60621,192.168.84.22,6009,tcp,,0.000233,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6351.0,2025-06-23T01:55:26+0800,COZBhX2prEx7WkRCY7,192.168.84.22,60849,192.168.84.22,5730,tcp,,0.000349,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6352.0,2025-06-23T01:55:26+0800,C38epC4RDAGm5yHvk8,192.168.84.22,60021,192.168.84.22,6668,tcp,,0.000298,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6353.0,2025-06-23T01:55:26+0800,Cj5Ncd1a0fqy1Ol3lj,192.168.84.22,59207,192.168.84.22,1021,tcp,,0.0002,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6354.0,2025-06-23T01:55:26+0800,CvHrjb4w3WEF44zIzj,192.168.84.22,58083,192.168.84.22,1078,tcp,,0.00044,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6355.0,2025-06-23T01:55:26+0800,Ca8bLG1QlLOlPA8Fcc,192.168.84.22,58839,192.168.84.22,2500,tcp,,0.000253,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6356.0,2025-06-23T01:55:26+0800,CTQnM63w8MPMRfzrO3,192.168.84.22,60157,192.168.84.22,2040,tcp,,0.000308,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6357.0,2025-06-23T01:55:26+0800,Cv3RlD22jSAOefgEYf,192.168.84.22,59907,192.168.84.22,1185,tcp,,0.000237,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6358.0,2025-06-23T01:55:26+0800,CimGWK2Dz5IN8ZRLKk,192.168.84.22,60813,192.168.84.22,5004,tcp,,0.000416,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6359.0,2025-06-23T01:55:26+0800,CryD7S2fuqdAZ9OfPc,192.168.84.22,57117,192.168.84.22,1494,tcp,,0.000387,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6360.0,2025-06-23T01:55:26+0800,CFtPUn1MKFSPdqJkBe,192.168.84.22,58233,192.168.84.22,8010,tcp,,0.000492,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6361.0,2025-06-23T01:55:26+0800,CinQYHyw7kSUAsP6a,192.168.84.22,58059,192.168.84.22,544,tcp,,0.00031,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6362.0,2025-06-23T01:55:26+0800,C2fhRH1o4GSqBw7GW,192.168.84.22,59353,192.168.84.22,1137,tcp,,0.000646,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6363.0,2025-06-23T01:55:26+0800,CCHU7526FB6skWGC21,192.168.84.22,59211,192.168.84.22,406,tcp,,0.000441,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6364.0,2025-06-23T01:55:26+0800,CJC2wGXHGlmCtb5Kb,192.168.84.22,58101,192.168.84.22,1839,tcp,,0.000507,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6365.0,2025-06-23T01:55:26+0800,CE8hGw2vI42aumnOy5,192.168.84.22,57915,192.168.84.22,32774,tcp,,0.000414,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6366.0,2025-06-23T01:55:26+0800,ClZrIn4JwVaN5gqNW1,192.168.84.22,60503,192.168.84.22,8654,tcp,,0.000238,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6367.0,2025-06-23T01:55:26+0800,C34dI3113nMfEVaSP2,192.168.84.22,58137,192.168.84.22,1688,tcp,,0.000264,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6368.0,2025-06-23T01:55:26+0800,C1ONAG3TNG305RFzg1,192.168.84.22,59407,192.168.84.22,8192,tcp,,0.000293,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6369.0,2025-06-23T01:55:26+0800,CaASwenpc84Xg7XCb,192.168.84.22,58079,192.168.84.22,13782,tcp,,0.00027,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6370.0,2025-06-23T01:55:26+0800,CRg37F2wQ5vx9rFIvd,192.168.84.22,59081,192.168.84.22,26,tcp,,0.000264,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6371.0,2025-06-23T01:55:26+0800,CIxrq64Lqh0pbqgULg,192.168.84.22,58023,192.168.84.22,6789,tcp,,0.000236,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6372.0,2025-06-23T01:55:26+0800,CtJ5F3EL1aWINEBIi,192.168.84.22,59813,192.168.84.22,10024,tcp,,0.000264,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6373.0,2025-06-23T01:55:26+0800,CWmxBq2J7hhOFWLh5,192.168.84.22,60367,192.168.84.22,2119,tcp,,0.00061,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6374.0,2025-06-23T01:55:26+0800,CMk70z3p1Ii4L51az,192.168.84.22,57597,192.168.84.22,14441,tcp,,0.000369,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6375.0,2025-06-23T01:55:26+0800,CbtH592iAId6SXGAkl,192.168.84.22,59461,192.168.84.22,55600,tcp,,0.000467,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6376.0,2025-06-23T01:55:26+0800,C0Enzf4EHsXc0Uoudg,192.168.84.22,59137,192.168.84.22,27355,tcp,,0.000661,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6377.0,2025-06-23T01:55:26+0800,C2Ixvy3sdfApYYnZe4,192.168.84.22,60407,192.168.84.22,417,tcp,,0.000686,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6378.0,2025-06-23T01:55:26+0800,CEMo2x18AbXTuJ1htl,192.168.84.22,59309,192.168.84.22,9968,tcp,,0.000418,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6379.0,2025-06-23T01:55:26+0800,CLeypi30RPwMg6Nz5l,192.168.84.22,56961,192.168.84.22,1057,tcp,,0.000565,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
6380.0,2025-06-23T01:55:26+0800,CnQLOTKKT04t9pIG6,192.168.84.22,58215,192.168.84.22,9000,tcp,,0.000206,0.0,0.0,REJ,T,T,0,Sr,1,60,2,80,,Malicious
6381.0,2025-06-23T01:55:26+0800,CQCpOI3YOogv8XEl7i,192.168.84.22,59503,192.168.84.22,119,tcp,,0.000602,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
